지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
95,2022-01-02 10:48,-.9,.1,225.6,0,1008.2,1028,93.3,1.5,3725
95,2022-01-02 10:49,-.7,.1,181.8,.2,1008.2,1027.9,93.9,1.51,3751
95,2022-01-02 10:50,-.8,.1,178,.5,1008.2,1028,93.1,1.53,3773
95,2022-01-02 10:51,-.8,.1,201.5,.1,1008.2,1028,93.1,1.53,3773
95,2022-01-02 10:52,-.7,.1,1.7,.1,1008.2,1027.9,93.1,1.54,3773
95,2022-01-02 10:53,-.6,.1,328.4,.8,1008.2,1027.9,92.9,1.55,3773
95,2022-01-02 10:54,-.6,.1,344.2,2.1,1008.2,1027.9,92,1.57,3773
95,2022-01-02 10:55,-.6,.1,317.4,1.9,1008.2,1027.9,91.2,1.58,3773
95,2022-01-02 10:56,-.6,.1,287,1,1008.2,1027.9,90.5,1.59,3799
95,2022-01-02 10:57,-.6,.1,328.1,.8,1008.2,1027.9,90.4,1.59,3804
95,2022-01-02 10:58,-.5,.1,288.1,1.9,1008.2,1027.9,90.6,1.61,3832
95,2022-01-02 10:59,-.5,.1,272.1,2.3,1008.2,1027.9,90.2,1.62,3892
95,2022-01-02 11:00,-.4,.1,290,1.6,1008.2,1027.9,88.8,1.63,3927
95,2022-01-02 11:01,-.4,.1,280.9,2.6,1008.2,1027.9,86.8,1.65,3974
95,2022-01-02 11:02,-.4,.1,289.8,2.5,1008.2,1027.9,84.8,1.67,4019
95,2022-01-02 11:03,-.4,.1,276.1,2.9,1008.2,1027.9,85.2,1.69,4079
95,2022-01-02 11:04,-.4,.1,275.9,2.5,1008.2,1027.9,84.6,1.71,4127
95,2022-01-02 11:05,-.4,.1,278,2.4,1008.2,1027.9,84.2,1.73,4187
95,2022-01-02 11:06,-.3,.1,269.5,2.3,1008.2,1027.9,83.6,1.75,4247
95,2022-01-02 11:07,-.3,.1,294.1,2.6,1008.2,1027.9,83,1.77,4307
95,2022-01-02 11:08,-.2,.1,286.3,2.2,1008.2,1027.9,83.9,1.79,4367
95,2022-01-02 11:09,-.2,.1,288.4,2.1,1008.2,1027.9,83.6,1.8,4427
95,2022-01-02 11:10,-.2,.1,288.8,4,1008.2,1027.9,83.7,1.83,4487
95,2022-01-02 11:11,-.2,.1,290.3,3.5,1008.2,1027.9,83.7,1.86,4547
95,2022-01-02 11:12,-.1,.1,283.1,2.6,1008.2,1027.9,83.6,1.87,4607
95,2022-01-02 11:13,0,.1,314,2.1,1008.2,1027.9,84.8,1.9,4667
95,2022-01-02 11:14,.1,.1,308.1,2.2,1008.1,1027.8,85.2,1.92,4727
95,2022-01-02 11:15,.1,.1,306.6,2.4,1008.1,1027.8,85.4,1.96,4787
95,2022-01-02 11:16,.1,.1,321.5,2.7,1008.1,1027.8,82.8,1.98,4847
95,2022-01-02 11:17,.1,.1,288.5,2,1008.1,1027.8,81.7,2,4907
95,2022-01-02 11:18,.1,.1,296.2,1.6,1008.1,1027.8,81.9,2.02,4967
95,2022-01-02 11:19,.1,.1,273.8,2.4,1008.1,1027.8,82.7,2.05,5027
95,2022-01-02 11:20,.1,.1,217.6,1.3,1008.1,1027.8,83.2,2.07,5087
95,2022-01-02 11:21,0,.1,254.2,1.8,1008.1,1027.8,82.3,2.1,5147
95,2022-01-02 11:22,.1,.1,239.4,1.3,1008,1027.7,81.9,2.14,5207
95,2022-01-02 11:23,.2,.1,250.8,1.3,1008.1,1027.8,83.7,2.16,5267
95,2022-01-02 11:24,.3,.1,265.6,1.8,1008.1,1027.8,83.1,2.19,5326
95,2022-01-02 11:25,.3,.1,286.9,2.3,1008.1,1027.8,82.6,2.22,5386
95,2022-01-02 11:26,.3,.1,294.3,2.9,1008.1,1027.8,81.4,2.25,5446
95,2022-01-02 11:27,.3,.1,289,3.4,1008.1,1027.8,80.6,2.26,5507
95,2022-01-02 11:28,.3,.1,264.9,3,1008.1,1027.8,80.3,2.29,5567
95,2022-01-02 11:29,.2,.1,270.1,2.6,1008.1,1027.8,79,2.32,5627
95,2022-01-02 11:30,.2,.1,289.2,2.7,1008.1,1027.8,79.9,2.35,5687
95,2022-01-02 11:31,.2,.1,239.2,2.1,1008.1,1027.8,81.4,2.38,5746
95,2022-01-02 11:32,.2,.1,265.7,2.9,1008.1,1027.8,80.2,2.41,5807
95,2022-01-02 11:33,.2,.1,271,3,1008.1,1027.8,79.7,2.44,5867
95,2022-01-02 11:34,.2,.1,245.9,3.4,1008.1,1027.8,78.7,2.47,5926
95,2022-01-02 11:35,.2,.1,251.4,2.2,1008.1,1027.8,77.3,2.5,5986
95,2022-01-02 11:36,.1,.1,253.1,2.5,1008,1027.7,76.6,2.52,6046
95,2022-01-02 11:37,.1,.1,294.2,2.7,1008,1027.7,76.1,2.55,6106
95,2022-01-02 11:38,.1,.1,261,1.9,1008,1027.7,77,2.58,6166
95,2022-01-02 11:39,.2,.1,251.6,1.3,1008,1027.7,76.9,2.61,6226
95,2022-01-02 11:40,.2,.1,258,1.6,1008,1027.7,77.5,2.65,6286
95,2022-01-02 11:41,.2,.1,237.8,2,1008,1027.7,77.3,2.68,6346
95,2022-01-02 11:42,.2,.1,288.8,3,1008,1027.7,76.7,2.71,6406
95,2022-01-02 11:43,.2,.1,288.1,2.3,1008,1027.7,77,2.74,6466
95,2022-01-02 11:44,.2,.1,275.4,3.1,1007.9,1027.6,76.5,2.75,6526
95,2022-01-02 11:45,.2,.1,282.2,3,1007.9,1027.6,75.8,2.78,6586
95,2022-01-02 11:46,.3,.1,260.2,1.5,1007.9,1027.6,77.9,2.81,6646
95,2022-01-02 11:47,.5,.1,283.3,1.9,1007.9,1027.6,79.3,2.84,6706
95,2022-01-02 11:48,.6,.1,279.6,2.7,1007.9,1027.6,77.5,2.88,6766
95,2022-01-02 11:49,.4,.1,282.5,2,1007.9,1027.6,72.9,2.91,6826
95,2022-01-02 11:50,.4,.1,271.9,3,1007.9,1027.6,73.2,2.94,6886
95,2022-01-02 11:51,.3,.1,265.5,2.8,1007.9,1027.6,71.5,2.97,6947
95,2022-01-02 11:52,.3,.1,281.2,2.4,1007.9,1027.6,72.1,3,7007
95,2022-01-02 11:53,.4,.1,289.7,2.6,1007.9,1027.6,74.1,3.02,7067
95,2022-01-02 11:54,.4,.1,258.2,1.3,1007.9,1027.6,73.4,3.05,7127
95,2022-01-02 11:55,.5,.1,302.8,2.1,1007.9,1027.6,72.8,3.08,7187
95,2022-01-02 11:56,.5,.1,263.1,2.3,1007.9,1027.6,71.6,3.11,7247
95,2022-01-02 11:57,.5,.1,236.5,1.6,1007.8,1027.5,71.3,3.15,7306
95,2022-01-02 11:58,.6,.1,250.6,2.3,1007.8,1027.5,72.3,3.18,7367
95,2022-01-02 11:59,.6,.1,281.7,2.3,1007.8,1027.5,71,3.21,7427
95,2022-01-02 12:00,.6,.1,208,1.7,1007.7,1027.4,70,3.24,7487
95,2022-01-02 12:01,.5,.1,239.9,2.8,1007.7,1027.4,69.2,3.26,7547
95,2022-01-02 12:02,.5,.1,265.2,2.4,1007.7,1027.4,68.2,3.29,7607
95,2022-01-02 12:03,.6,.1,251,1.9,1007.7,1027.4,69.8,3.32,7667
95,2022-01-02 12:04,.7,.1,263.2,3.1,1007.7,1027.3,69.1,3.35,7727
95,2022-01-02 12:05,.6,.1,253.6,1.9,1007.7,1027.4,66.6,3.39,7787
95,2022-01-02 12:06,.6,.1,256.6,1.8,1007.7,1027.4,66.3,3.42,7847
95,2022-01-02 12:07,.6,.1,215.4,1.7,1007.7,1027.4,68.9,3.45,7907
95,2022-01-02 12:08,.6,.1,231,1.5,1007.7,1027.4,67.9,3.48,7967
95,2022-01-02 12:09,.6,.1,264.8,1.5,1007.7,1027.4,67.2,3.5,8027
95,2022-01-02 12:10,.7,.1,238.3,.7,1007.6,1027.2,68.7,3.53,8087
95,2022-01-02 12:11,.8,.1,272.3,.6,1007.6,1027.2,68.5,3.56,8147
95,2022-01-02 12:12,1.1,.1,287.1,1.1,1007.6,1027.2,70.4,3.6,8207
95,2022-01-02 12:13,1.2,.1,290.9,1.6,1007.6,1027.2,67.6,3.64,8267
95,2022-01-02 12:14,1.1,.1,266.5,2.1,1007.6,1027.2,65.4,3.67,8327
95,2022-01-02 12:15,.9,.1,293.9,2.6,1007.6,1027.2,63.1,3.7,8387
95,2022-01-02 12:16,.9,.1,279.8,1.6,1007.6,1027.2,63.6,3.73,8447
95,2022-01-02 12:17,.9,.1,250.1,1.7,1007.6,1027.2,63.9,3.75,8507
95,2022-01-02 12:18,.9,.1,229.9,1.8,1007.6,1027.2,63.3,3.78,8567
95,2022-01-02 12:19,.9,.1,271.4,2.4,1007.6,1027.2,62.6,3.81,8627
95,2022-01-02 12:20,.9,.1,257,2.8,1007.6,1027.2,61.8,3.84,8687
95,2022-01-02 12:21,.8,.1,256.9,2.4,1007.6,1027.2,60.8,3.88,8747
95,2022-01-02 12:22,.7,.1,279.7,1.3,1007.6,1027.2,61.1,3.91,8807
95,2022-01-02 12:23,.8,.1,264.8,1.7,1007.6,1027.2,63.2,3.94,8867
95,2022-01-02 12:24,.8,.1,255.7,2.1,1007.5,1027.1,62.6,3.97,8927
95,2022-01-02 12:25,.9,.1,296,1.8,1007.5,1027.1,61.7,4,8987
95,2022-01-02 12:26,1.1,.1,266.7,2.9,1007.5,1027.1,63.9,4.03,9046
95,2022-01-02 12:27,1,.1,261.1,3.5,1007.6,1027.2,60.2,4.05,9106
95,2022-01-02 12:28,.8,.1,263.2,4.1,1007.5,1027.1,59.5,4.09,9167
95,2022-01-02 12:29,.7,.1,286.5,2.9,1007.5,1027.1,61.2,4.11,9226
95,2022-01-02 12:30,.7,.1,295.2,2.6,1007.4,1027,62.4,4.15,9286
95,2022-01-02 12:31,.7,.1,310,1.9,1007.4,1027,61.5,4.19,9346
95,2022-01-02 12:32,.8,.1,308.7,1.1,1007.4,1027,62.7,4.21,9406
95,2022-01-02 12:33,.9,.1,290.4,1.5,1007.4,1027,63.8,4.25,9466
95,2022-01-02 12:34,1.1,.1,295,1.9,1007.4,1027,64,4.28,9526
95,2022-01-02 12:35,1.2,.1,268.6,1.8,1007.4,1027,63.9,4.3,9586
95,2022-01-02 12:36,1.2,.1,290,1.7,1007.4,1027,61.6,4.34,9646
95,2022-01-02 12:37,1.1,.1,281.5,1,1007.4,1027,61.1,4.36,9706
95,2022-01-02 12:38,1,.1,256.7,2,1007.4,1027,61.2,4.4,9766
95,2022-01-02 12:39,.9,.1,264.7,1.3,1007.4,1027,61.3,4.42,9826
95,2022-01-02 12:40,.9,.1,240.2,1.3,1007.3,1026.9,62.8,4.46,9886
95,2022-01-02 12:41,.9,.1,219.9,1.4,1007.3,1026.9,63,4.48,9946
95,2022-01-02 12:42,.9,.1,242.8,1.8,1007.3,1026.9,63.2,4.51,10006
95,2022-01-02 12:43,1,.1,222.6,2.3,1007.3,1026.9,62.8,4.55,10066
95,2022-01-02 12:44,1,.1,214.9,2.1,1007.3,1026.9,62.1,4.57,10127
95,2022-01-02 12:45,.9,.1,211.1,2.1,1007.3,1026.9,61.1,4.61,10186
95,2022-01-02 12:46,.8,.1,175.2,.9,1007.3,1026.9,60.1,4.63,10246
95,2022-01-02 12:47,.8,.1,212.5,.7,1007.3,1026.9,60.6,4.67,10306
95,2022-01-02 12:48,.9,.1,212.3,.7,1007.2,1026.8,61.3,4.71,10366
95,2022-01-02 12:49,.8,.1,225.6,1.2,1007.2,1026.8,59.9,4.73,10426
95,2022-01-02 12:50,.8,.1,261,.6,1007.2,1026.8,60.2,4.76,10486
95,2022-01-02 12:51,1,.1,278.8,1.2,1007.2,1026.8,61.2,4.78,10546
95,2022-01-02 12:52,1.1,.1,313.9,2.4,1007.2,1026.8,60.4,4.82,10606
95,2022-01-02 12:53,1.2,.1,293.6,2.7,1007.2,1026.8,60.4,4.84,10666
95,2022-01-02 12:54,1.2,.1,290.6,2.3,1007.1,1026.7,59.2,4.88,10726
95,2022-01-02 12:55,1.2,.1,272.1,1.4,1007.2,1026.8,58.8,4.9,10787
95,2022-01-02 12:56,1.1,.1,316,1.5,1007.1,1026.7,58.8,4.94,10847
95,2022-01-02 12:57,1.3,.1,308.9,1.8,1007.1,1026.7,59.5,4.96,10907
95,2022-01-02 12:58,1.2,.1,304.4,1.5,1007.1,1026.7,58.9,5,10967
95,2022-01-02 12:59,1.3,.1,271,3.2,1007.1,1026.7,59.2,5.03,11027
95,2022-01-02 13:00,1.3,.1,266.5,2.2,1007.1,1026.7,57.8,5.05,11087
95,2022-01-02 13:01,1.3,.1,264.8,3,1007.1,1026.7,56.7,5.09,11147
95,2022-01-02 13:02,1.3,.1,267.6,3,1007.1,1026.7,56.5,5.13,11207
95,2022-01-02 13:03,1.3,.1,225.1,1.2,1007.1,1026.7,57.1,5.15,11267
95,2022-01-02 13:04,1.3,.1,253.8,2.7,1007.1,1026.7,56.5,5.17,11327
95,2022-01-02 13:05,1.2,.1,288.2,2.3,1007.1,1026.7,54.9,5.21,11387
95,2022-01-02 13:06,1.2,.1,297.2,2.8,1007.1,1026.7,55.5,5.23,11447
95,2022-01-02 13:07,1.2,.1,255.4,2.5,1007.1,1026.7,54.4,5.26,11507
95,2022-01-02 13:08,1.1,.1,289.8,2.4,1007.1,1026.7,54.8,5.3,11567
95,2022-01-02 13:09,1.2,.1,270.6,2.3,1007.1,1026.7,55.5,5.32,11627
95,2022-01-02 13:10,1.1,.1,282.8,1.3,1007,1026.6,53.8,5.36,11687
95,2022-01-02 13:11,.9,.1,268.9,1.6,1007,1026.6,53.4,5.38,11747
95,2022-01-02 13:12,1,.1,310.3,.9,1007,1026.6,54.7,5.42,11807
95,2022-01-02 13:13,1.1,.1,235.5,1.7,1007,1026.6,55.8,5.44,11867
95,2022-01-02 13:14,1.3,.1,248.5,1.8,1007,1026.6,54.6,5.48,11927
95,2022-01-02 13:15,1.4,.1,279.2,1.5,1007,1026.6,54.4,5.51,11987
95,2022-01-02 13:16,1.3,.1,294.6,3,1007,1026.6,53.8,5.53,12047
95,2022-01-02 13:17,1.4,.1,303.8,2.6,1007,1026.6,52.9,5.57,12107
95,2022-01-02 13:18,1.4,.1,276.4,2,1006.9,1026.5,52.6,5.59,12167
95,2022-01-02 13:19,1.3,.1,247.5,1.7,1006.9,1026.5,53.1,5.63,12227
95,2022-01-02 13:20,1.4,.1,252.4,1.4,1006.9,1026.5,53.2,5.65,12287
95,2022-01-02 13:21,1.4,.1,272.7,2.2,1006.9,1026.5,53.6,5.67,12346
95,2022-01-02 13:22,1.4,.1,237.4,1.5,1006.9,1026.5,53.9,5.71,12406
95,2022-01-02 13:23,1.4,.1,220,.8,1006.9,1026.5,54.4,5.73,12467
95,2022-01-02 13:24,1.4,.1,235.5,1.2,1006.9,1026.5,53.7,5.76,12526
95,2022-01-02 13:25,1.4,.1,261.9,.8,1006.9,1026.5,54.2,5.8,12586
95,2022-01-02 13:26,1.5,.1,217.2,.9,1006.8,1026.4,54.6,5.82,12647
95,2022-01-02 13:27,1.5,.1,191.1,1.8,1006.8,1026.4,54.3,5.84,12707
95,2022-01-02 13:28,1.4,.1,194,.8,1006.8,1026.4,54.2,5.88,12767
95,2022-01-02 13:29,1.4,.1,212.8,1.7,1006.8,1026.4,54.5,5.9,12827
95,2022-01-02 13:30,1.5,.1,219.2,1.7,1006.8,1026.4,54.3,5.94,12887
95,2022-01-02 13:31,1.6,.1,208.4,2,1006.8,1026.3,54.6,5.96,12946
95,2022-01-02 13:32,1.6,.1,225.3,2.6,1006.8,1026.3,53.6,5.98,13006
95,2022-01-02 13:33,1.6,.1,226.7,2.3,1006.8,1026.3,54.1,6.01,13067
95,2022-01-02 13:34,1.7,.1,222.5,2.2,1006.8,1026.3,53.6,6.05,13126
95,2022-01-02 13:35,1.7,.1,221.2,2,1006.8,1026.3,54.2,6.07,13186
95,2022-01-02 13:36,1.7,.1,222.5,1.8,1006.8,1026.3,54.2,6.11,13246
95,2022-01-02 13:37,1.6,.1,227.6,1.7,1006.8,1026.3,53,6.13,13306
95,2022-01-02 13:38,1.6,.1,231.5,1,1006.7,1026.2,53.6,6.15,13366
95,2022-01-02 13:39,1.7,.1,267.3,2,1006.7,1026.2,53.6,6.19,13426
95,2022-01-02 13:40,1.9,.1,304.1,1.8,1006.7,1026.2,53.2,6.21,13486
95,2022-01-02 13:41,1.8,.1,273.1,2.4,1006.7,1026.2,49.4,6.25,13546
95,2022-01-02 13:42,1.7,.1,300.9,1.8,1006.7,1026.2,48.7,6.28,13606
95,2022-01-02 13:43,1.6,.1,281.8,1.6,1006.7,1026.2,48.8,6.3,13666
95,2022-01-02 13:44,1.6,.1,255.5,1.4,1006.7,1026.2,49.7,6.32,13726
95,2022-01-02 13:45,1.6,.1,273.3,1.3,1006.6,1026.1,52.6,6.36,13786
95,2022-01-02 13:46,1.9,.1,279.4,1,1006.6,1026.1,53.7,6.38,13846
95,2022-01-02 13:47,2,.1,273.2,3.3,1006.6,1026.1,50.1,6.42,13906
95,2022-01-02 13:48,1.8,.1,300.8,1.2,1006.6,1026.1,46.1,6.44,13966
95,2022-01-02 13:49,1.8,.1,315.5,2,1006.6,1026.1,48.1,6.46,14026
95,2022-01-02 13:50,1.8,.1,290.5,1.9,1006.6,1026.1,49.3,6.5,14086
95,2022-01-02 13:51,1.7,.1,198.2,1.8,1006.6,1026.1,48.7,6.53,14147
95,2022-01-02 13:52,1.5,.1,215.9,1.5,1006.6,1026.2,49.2,6.55,14207
95,2022-01-02 13:53,1.5,.1,233.2,1.4,1006.6,1026.2,49.5,6.57,14267
95,2022-01-02 13:54,1.5,.1,276.1,1.7,1006.6,1026.2,49,6.61,14327
95,2022-01-02 13:55,1.6,.1,291.1,1.9,1006.6,1026.1,48.2,6.63,14387
95,2022-01-02 13:56,1.7,.1,285.7,3,1006.6,1026.1,47.7,6.65,14447
95,2022-01-02 13:57,1.7,.1,289.2,3.6,1006.6,1026.1,45.4,6.69,14507
95,2022-01-02 13:58,1.7,.1,285.4,3,1006.6,1026.1,44.6,6.71,14567
95,2022-01-02 13:59,1.8,.1,285.2,2.7,1006.6,1026.1,44.7,6.75,14627
95,2022-01-02 14:00,1.8,.1,294.6,3.4,1006.6,1026.1,44.4,6.76,14687
95,2022-01-02 14:01,1.9,.1,288.2,2.1,1006.6,1026.1,44.7,6.8,14747
95,2022-01-02 14:02,1.9,.1,278.3,2.3,1006.6,1026.1,44,6.82,14807
95,2022-01-02 14:03,1.9,.1,282.9,1.8,1006.6,1026.1,43.6,6.86,14867
95,2022-01-02 14:04,2,.1,283.1,1.8,1006.6,1026.1,44.6,6.88,14927
95,2022-01-02 14:05,2,.1,283.8,2.8,1006.6,1026.1,42.9,6.9,14987
95,2022-01-02 14:06,1.9,.1,293.8,2.6,1006.5,1026,41,6.94,15047
95,2022-01-02 14:07,1.9,.1,302.2,2,1006.5,1026,40.9,6.96,15107
95,2022-01-02 14:08,1.9,.1,290.1,1.3,1006.5,1026,42,6.98,15167
95,2022-01-02 14:09,1.9,.1,250.7,1.6,1006.4,1025.9,40.9,7.01,15227
95,2022-01-02 14:10,1.7,.1,277.9,1.9,1006.5,1026,40,7.03,15287
95,2022-01-02 14:11,1.8,.1,280.4,1.6,1006.5,1026,40.7,7.07,15347
95,2022-01-02 14:12,1.8,.1,280,2.5,1006.5,1026,39.8,7.09,15407
95,2022-01-02 14:13,1.8,.1,286.2,4,1006.5,1026,40.5,7.11,15467
95,2022-01-02 14:14,1.8,.1,277.7,2.7,1006.5,1026,40.3,7.15,15527
95,2022-01-02 14:15,1.7,.1,299.8,2.2,1006.5,1026,40.2,7.17,15587
95,2022-01-02 14:16,1.8,.1,272.7,1.5,1006.5,1026,40.8,7.19,15647
95,2022-01-02 14:17,1.7,.1,238,1.4,1006.5,1026,39.3,7.21,15707
95,2022-01-02 14:18,1.8,.1,216.6,.9,1006.5,1026,39.6,7.25,15767
95,2022-01-02 14:19,1.8,.1,270.1,.8,1006.5,1026,39.3,7.26,15827
95,2022-01-02 14:20,1.8,.1,298.4,1,1006.5,1026,39,7.3,15887
95,2022-01-02 14:21,1.9,.1,285.9,.5,1006.5,1026,39.1,7.32,15947
95,2022-01-02 14:22,2.2,.1,251.1,.8,1006.6,1026.1,40.9,7.34,16007
95,2022-01-02 14:23,2.3,.1,269.3,3.1,1006.6,1026.1,39.1,7.36,16067
95,2022-01-02 14:24,2.2,.1,274.9,3.4,1006.6,1026.1,38.1,7.4,16127
95,2022-01-02 14:25,2,.1,254.3,2.5,1006.5,1026,38.4,7.42,16187
95,2022-01-02 14:26,1.8,.1,252.5,1.6,1006.5,1026,37.6,7.44,16246
95,2022-01-02 14:27,1.7,.1,267.2,1,1006.5,1026,37.7,7.46,16307
95,2022-01-02 14:28,1.8,.1,281.3,2.2,1006.5,1026,39.2,7.48,16367
95,2022-01-02 14:29,1.8,.1,293.5,2,1006.5,1026,38.4,7.51,16427
95,2022-01-02 14:30,1.9,.1,300.4,2,1006.5,1026,38.6,7.53,16486
95,2022-01-02 14:31,2,.1,252.4,2.4,1006.5,1026,38.3,7.55,16546
95,2022-01-02 14:32,1.9,.1,286.7,3,1006.5,1026,37.5,7.57,16607
95,2022-01-02 14:33,1.9,.1,279.5,3.6,1006.5,1026,36.8,7.61,16666
95,2022-01-02 14:34,1.9,.1,280.9,2.9,1006.5,1026,35.6,7.63,16726
95,2022-01-02 14:35,1.8,.1,325.8,2.7,1006.5,1026,34,7.65,16786
95,2022-01-02 14:36,1.9,.1,350.4,2.2,1006.4,1025.9,34.8,7.67,16846
95,2022-01-02 14:37,2,.1,315.7,1.7,1006.4,1025.9,35.4,7.69,16906
95,2022-01-02 14:38,2,.1,306,.9,1006.5,1026,35.5,7.73,16966
95,2022-01-02 14:39,2,.1,266.5,1.4,1006.5,1026,36.3,7.75,17026
95,2022-01-02 14:40,2,.1,285.5,1.3,1006.5,1026,36,7.76,17086
95,2022-01-02 14:41,2.1,.1,280.1,2.4,1006.5,1026,37.6,7.78,17146
95,2022-01-02 14:42,2.1,.1,283.8,2,1006.6,1026.1,36.3,7.82,17206
95,2022-01-02 14:43,2,.1,282.9,1.3,1006.5,1026,36.7,7.84,17267
95,2022-01-02 14:44,2,.1,277.7,1.2,1006.5,1026,36.1,7.86,17326
95,2022-01-02 14:45,2,.1,214.4,1.2,1006.5,1026,35.8,7.88,17386
95,2022-01-02 14:46,2,.1,224.5,1.4,1006.5,1026,36.1,7.9,17446
95,2022-01-02 14:47,2,.1,295.2,1.6,1006.5,1026,36.4,7.92,17506
95,2022-01-02 14:48,2.1,.1,290.5,1.3,1006.5,1026,36.1,7.94,17566
95,2022-01-02 14:49,2.1,.1,254.7,1.7,1006.5,1026,37.1,7.98,17626
95,2022-01-02 14:50,2.2,.1,209.8,1.9,1006.5,1026,37.3,8,17686
95,2022-01-02 14:51,2.3,.1,270.1,1.9,1006.5,1026,36.7,8.02,17746
95,2022-01-02 14:52,2.2,.1,267,1.4,1006.5,1026,36.2,8.03,17806
95,2022-01-02 14:53,2.2,.1,240.3,1.8,1006.5,1026,36.5,8.06,17866
95,2022-01-02 14:54,2.2,.1,226.7,1.4,1006.5,1026,36.4,8.07,17926
95,2022-01-02 14:55,2.2,.1,220.5,1.3,1006.5,1026,35.7,8.1,17986
95,2022-01-02 14:56,2.3,.1,260.6,2,1006.5,1026,35.3,8.13,18046
95,2022-01-02 14:57,2.3,.1,292.1,2.2,1006.5,1026,35.7,8.14,18106
95,2022-01-02 14:58,2.2,.1,293.6,2.7,1006.6,1026.1,35.4,8.17,18166
95,2022-01-02 14:59,2.3,.1,289.3,2.3,1006.6,1026.1,35.6,8.18,18226
95,2022-01-02 15:00,2.3,.1,265.9,2,1006.5,1026,34.6,8.21,18287
95,2022-01-02 15:01,2.2,.1,311.7,2.1,1006.5,1026,35.1,8.22,18347
95,2022-01-02 15:02,2.2,.1,273.4,3.8,1006.5,1026,34.8,8.25,18407
95,2022-01-02 15:03,2.1,.1,280.7,3,1006.6,1026.1,34.1,8.27,18467
95,2022-01-02 15:04,2.1,.1,286.5,2.2,1006.6,1026.1,34.4,8.28,18527
95,2022-01-02 15:05,2.1,.1,288.1,1.5,1006.5,1026,35.7,8.31,18587
95,2022-01-02 15:06,2.2,.1,253.1,1.6,1006.5,1026,35.8,8.32,18647
95,2022-01-02 15:07,2.2,.1,258.4,2.5,1006.6,1026.1,35.5,8.35,18707
95,2022-01-02 15:08,2.1,.1,286.3,2.2,1006.6,1026.1,34.6,8.36,18767
95,2022-01-02 15:09,2.1,.1,263.6,2.2,1006.6,1026.1,34.9,8.39,18827
95,2022-01-02 15:10,2,.1,264.4,1.8,1006.6,1026.1,33.8,8.4,18887
95,2022-01-02 15:11,1.9,.1,290.4,1.2,1006.6,1026.1,34.9,8.43,18947
95,2022-01-02 15:12,2,.1,267.5,1.9,1006.6,1026.1,34.8,8.44,19007
95,2022-01-02 15:13,2,.1,283.5,2.1,1006.6,1026.1,34.7,8.47,19067
95,2022-01-02 15:14,2,.1,278.4,1.4,1006.7,1026.2,35.3,8.48,19127
95,2022-01-02 15:15,2,.1,286.2,2.7,1006.7,1026.2,35.3,8.51,19187
95,2022-01-02 15:16,2,.1,275.9,1.9,1006.7,1026.2,35.6,8.52,19247
95,2022-01-02 15:17,2,.1,266.3,2.4,1006.7,1026.2,34.8,8.53,19307
95,2022-01-02 15:18,1.9,.1,270.6,1.8,1006.7,1026.2,35.2,8.56,19367
95,2022-01-02 15:19,1.9,.1,223.1,1.4,1006.7,1026.2,35.7,8.57,19427
95,2022-01-02 15:20,2.1,.1,272.1,1.1,1006.7,1026.2,36.4,8.6,19487
95,2022-01-02 15:21,2.2,.1,285.5,1.2,1006.7,1026.2,35.3,8.6,19547
95,2022-01-02 15:22,2.3,.1,277.4,2.1,1006.7,1026.2,35.5,8.63,19607
95,2022-01-02 15:23,2.2,.1,303.8,1.6,1006.6,1026.1,34.3,8.64,19667
95,2022-01-02 15:24,2.2,.1,279.2,1.6,1006.6,1026.1,34.7,8.65,19727
95,2022-01-02 15:25,2.1,.1,263.3,1.9,1006.6,1026.1,34.9,8.68,19787
95,2022-01-02 15:26,2.1,.1,294.7,1.3,1006.6,1026.1,35,8.69,19847
95,2022-01-02 15:27,2.2,.1,266.9,1,1006.6,1026.1,34.9,8.71,19907
95,2022-01-02 15:28,2.1,.1,284.8,1.3,1006.6,1026.1,34.9,8.72,19967
95,2022-01-02 15:29,2.2,.1,275.6,2.2,1006.6,1026.1,34.8,8.75,20027
95,2022-01-02 15:30,2.2,.1,242.7,1,1006.6,1026.1,34.8,8.76,20087
95,2022-01-02 15:31,2.1,.1,258.4,1.4,1006.6,1026.1,34.6,8.77,20147
95,2022-01-02 15:32,2.2,.1,292.1,2.1,1006.6,1026.1,33,8.8,20207
95,2022-01-02 15:33,2.2,.1,277.3,2.3,1006.6,1026.1,33.2,8.81,20267
95,2022-01-02 15:34,2.2,.1,284.1,1.4,1006.6,1026.1,33.2,8.82,20327
95,2022-01-02 15:35,2.1,.1,250.5,1.9,1006.6,1026.1,33.4,8.84,20387
95,2022-01-02 15:36,2.1,.1,271.9,1.7,1006.6,1026.1,32.9,8.85,20447
95,2022-01-02 15:37,2.1,.1,243,2.7,1006.6,1026.1,32.8,8.86,20507
95,2022-01-02 15:38,2,.1,259,2,1006.6,1026.1,32.7,8.89,20567
95,2022-01-02 15:39,1.9,.1,255.9,2,1006.6,1026.1,32.8,8.89,20626
95,2022-01-02 15:40,1.9,.1,274.2,1,1006.6,1026.1,33.3,8.92,20686
95,2022-01-02 15:41,1.9,.1,265.1,1.7,1006.6,1026.1,33,8.93,20746
